websites,sku,product_id,part_number,mfg_code,mfg_name,manufacturer_name,ship_method,category_name,sub_category,category_ids,stripped_part,store,attribute_set,type,root_category,product_websites,color,vpd_cost,cost,shipping_note,country_of_manufacture,custom_design,custom_design_from,custom_design_to,custom_layout_update,description,gallery,gift_message_available,has_options,image,image_label,media_gallery,meta_description,meta_keyword,meta_title,minimal_price,msrp,msrp_display_actual_price_type,msrp_enabled,name,Description,options_container,page_layout,price,supplier,required_options,short_description,url_key,small_image,small_image_label,special_from_date,special_price,special_to_date,status,tax_class_id,thumbnail,thumbnail_label,updated_at,url_key,url_path,visibility,weight,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_links_related_sku,_links_related_position,_links_crosssell_sku,_links_crosssell_position,_links_upsell_sku,_links_upsell_position,_associated_sku,_associated_default_qty,_associated_position,_tier_price_website,_tier_price_customer_group,_tier_price_qty,_tier_price_price,_group_price_website,_group_price_customer_group,_group_price_price,_media_attribute_id,_media_image,_media_lable,_media_position,_media_is_disabled
base,AT196878@JOHN DEERE,AT196878@JOHN DEERE,AT196878,JOHN DEERE,JOHN DEERE,JOHN DEERE,,Replacement Parts,,120,AT196878,14777,Default,simple,Default Category,base,,161.6,269.33,,,,,,,AT196878-KIT,,,0,,,,,,,,,Use config,Use config,AT196878-KIT,AT196878-KIT,Product Info Column,,269.33,,,JOHN DEERE,AT196878-KIT,,,,,,Enabled,None,,,,,,"Catalog, Search",14,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,AT197371@JOHN DEERE,AT197371@JOHN DEERE,AT197371,JOHN DEERE,JOHN DEERE,JOHN DEERE,,Replacement Parts,,120,AT197371,14778,Default,simple,Default Category,base,,85.94,143.23,,,,,,,AT197371-PIPE,,,0,,,,,,,,,Use config,Use config,AT197371-PIPE,AT197371-PIPE,Product Info Column,,143.23,,,JOHN DEERE,AT197371-PIPE,,,,,,Enabled,None,,,,,,"Catalog, Search",6,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,AT197823@JOHN DEERE,AT197823@JOHN DEERE,AT197823,JOHN DEERE,JOHN DEERE,JOHN DEERE,,Replacement Parts,,120,AT197823,14779,Default,simple,Default Category,base,,109.24,182.07,,,,,,,AT197823-ELBOW EXHAUST,,,0,,,,,,,,,Use config,Use config,AT197823-ELBOW EXHAUST,AT197823-ELBOW EXHAUST,Product Info Column,,182.07,,,JOHN DEERE,AT197823-ELBOW EXHAUST,,,,,,Enabled,None,,,,,,"Catalog, Search",3,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,AT199083@JOHN DEERE,AT199083@JOHN DEERE,AT199083,JOHN DEERE,JOHN DEERE,JOHN DEERE,,Replacement Parts,,120,AT199083,14780,Default,simple,Default Category,base,,585,975,,,,,,,AT199083-DRIVESHAFT,,,0,,,,,,,,,Use config,Use config,AT199083-DRIVESHAFT,AT199083-DRIVESHAFT,Product Info Column,,975,,,JOHN DEERE,AT199083-DRIVESHAFT,,,,,,Enabled,None,,,,,,"Catalog, Search",51,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,AT199104@JOHN DEERE,AT199104@JOHN DEERE,AT199104,JOHN DEERE,JOHN DEERE,JOHN DEERE,,Replacement Parts,,120,AT199104,14781,Default,simple,Default Category,base,,509.39,848.98,,,,,,,AT199104-DRIVESHAFT,,,0,,,,,,,,,Use config,Use config,AT199104-DRIVESHAFT,AT199104-DRIVESHAFT,Product Info Column,,848.98,,,JOHN DEERE,AT199104-DRIVESHAFT,,,,,,Enabled,None,,,,,,"Catalog, Search",27,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,AT199105@JOHN DEERE,AT199105@JOHN DEERE,AT199105,JOHN DEERE,JOHN DEERE,JOHN DEERE,,Replacement Parts,,120,AT199105,14782,Default,simple,Default Category,base,,30.97,51.62,,,,,,,AT199105-U JOINT,,,0,,,,,,,,,Use config,Use config,AT199105-U JOINT,AT199105-U JOINT,Product Info Column,,51.62,,,JOHN DEERE,AT199105-U JOINT,,,,,,Enabled,None,,,,,,"Catalog, Search",5,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,AT199116@JOHN DEERE,AT199116@JOHN DEERE,AT199116,JOHN DEERE,JOHN DEERE,JOHN DEERE,,Replacement Parts,,120,AT199116,14783,Default,simple,Default Category,base,,789.64,"1,316.07",,,,,,,AT199116-DRIVESHAFT,,,0,,,,,,,,,Use config,Use config,AT199116-DRIVESHAFT,AT199116-DRIVESHAFT,Product Info Column,,"1,316.07",,,JOHN DEERE,AT199116-DRIVESHAFT,,,,,,Enabled,None,,,,,,"Catalog, Search",1,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,AT199117@JOHN DEERE,AT199117@JOHN DEERE,AT199117,JOHN DEERE,JOHN DEERE,JOHN DEERE,,Replacement Parts,,120,AT199117,14784,Default,simple,Default Category,base,,390.9,651.5,,,,,,,AT199117-DRIVESHAFT ASSEMBLY,,,0,,,,,,,,,Use config,Use config,AT199117-DRIVESHAFT ASSEMBLY,AT199117-DRIVESHAFT ASSEMBLY,Product Info Column,,651.5,,,JOHN DEERE,AT199117-DRIVESHAFT ASSEMBLY,,,,,,Enabled,None,,,,,,"Catalog, Search",29,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,AT199694@JOHN DEERE,AT199694@JOHN DEERE,AT199694,JOHN DEERE,JOHN DEERE,JOHN DEERE,,Replacement Parts,,120,AT199694,14785,Default,simple,Default Category,base,,130.9,218.17,,,,,,,AT199694-PILLOW BLOCK,,,0,,,,,,,,,Use config,Use config,AT199694-PILLOW BLOCK,AT199694-PILLOW BLOCK,Product Info Column,,218.17,,,JOHN DEERE,AT199694-PILLOW BLOCK,,,,,,Enabled,None,,,,,,"Catalog, Search",8,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,AT199701@JOHN DEERE,AT199701@JOHN DEERE,AT199701,JOHN DEERE,JOHN DEERE,JOHN DEERE,,Replacement Parts,,120,AT199701,14786,Default,simple,Default Category,base,,32.29,53.82,,,,,,,AT199701-U JOINT,,,0,,,,,,,,,Use config,Use config,AT199701-U JOINT,AT199701-U JOINT,Product Info Column,,53.82,,,JOHN DEERE,AT199701-U JOINT,,,,,,Enabled,None,,,,,,"Catalog, Search",6,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,AT199702@JOHN DEERE,AT199702@JOHN DEERE,AT199702,JOHN DEERE,JOHN DEERE,JOHN DEERE,,Replacement Parts,,120,AT199702,14787,Default,simple,Default Category,base,,35.12,58.53,,,,,,,AT199702-U JOINT,,,0,,,,,,,,,Use config,Use config,AT199702-U JOINT,AT199702-U JOINT,Product Info Column,,58.53,,,JOHN DEERE,AT199702-U JOINT,,,,,,Enabled,None,,,,,,"Catalog, Search",8,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,AT19988@JOHN DEERE,AT19988@JOHN DEERE,AT19988,JOHN DEERE,JOHN DEERE,JOHN DEERE,,Replacement Parts,,120,AT19988,14788,Default,simple,Default Category,base,,292.96,488.27,,,,,,,AT19988-PRESSURE PLATE,,,0,,,,,,,,,Use config,Use config,AT19988-PRESSURE PLATE,AT19988-PRESSURE PLATE,Product Info Column,,488.27,,,JOHN DEERE,AT19988-PRESSURE PLATE,,,,,,Enabled,None,,,,,,"Catalog, Search",26,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,AT201335@JOHN DEERE,AT201335@JOHN DEERE,AT201335,JOHN DEERE,JOHN DEERE,JOHN DEERE,,Replacement Parts,,120,AT201335,14789,Default,simple,Default Category,base,,98,163.33,,,,,,,AT201335-CABLE TRANS SHIFT,,,0,,,,,,,,,Use config,Use config,AT201335-CABLE TRANS SHIFT,AT201335-CABLE TRANS SHIFT,Product Info Column,,163.33,,,JOHN DEERE,AT201335-CABLE TRANS SHIFT,,,,,,Enabled,None,,,,,,"Catalog, Search",0,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,AT203470@JOHN DEERE,AT203470@JOHN DEERE,AT203470,JOHN DEERE,JOHN DEERE,JOHN DEERE,,Replacement Parts,,120,AT203470,14790,Default,simple,Default Category,base,,16.33,27.22,,,,,,,AT203470-FILTER,,,0,,,,,,,,,Use config,Use config,AT203470-FILTER,AT203470-FILTER,Product Info Column,,27.22,,,JOHN DEERE,AT203470-FILTER,,,,,,Enabled,None,,,,,,"Catalog, Search",1,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,AT21605@JOHN DEERE,AT21605@JOHN DEERE,AT21605,JOHN DEERE,JOHN DEERE,JOHN DEERE,,Replacement Parts,,120,AT21605,14791,Default,simple,Default Category,base,,143.17,238.62,,,,,,,AT21605-DISC,,,0,,,,,,,,,Use config,Use config,AT21605-DISC,AT21605-DISC,Product Info Column,,238.62,,,JOHN DEERE,AT21605-DISC,,,,,,Enabled,None,,,,,,"Catalog, Search",6,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,AT21780@JOHN DEERE,AT21780@JOHN DEERE,AT21780,JOHN DEERE,JOHN DEERE,JOHN DEERE,,Replacement Parts,,120,AT21780,14792,Default,simple,Default Category,base,,5.98,9.97,,,,,,,AT21780-SEAL,,,0,,,,,,,,,Use config,Use config,AT21780-SEAL,AT21780-SEAL,Product Info Column,,9.97,,,JOHN DEERE,AT21780-SEAL,,,,,,Enabled,None,,,,,,"Catalog, Search",0,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,AT220104@JOHN DEERE,AT220104@JOHN DEERE,AT220104,JOHN DEERE,JOHN DEERE,JOHN DEERE,,Replacement Parts,,120,AT220104,14793,Default,simple,Default Category,base,,26.16,43.6,,,,,,,AT220104-ISOLATOR,,,0,,,,,,,,,Use config,Use config,AT220104-ISOLATOR,AT220104-ISOLATOR,Product Info Column,,43.6,,,JOHN DEERE,AT220104-ISOLATOR,,,,,,Enabled,None,,,,,,"Catalog, Search",2,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,AT220299@JOHN DEERE,AT220299@JOHN DEERE,AT220299,JOHN DEERE,JOHN DEERE,JOHN DEERE,,Replacement Parts,,120,AT220299,14794,Default,simple,Default Category,base,,262.94,438.23,,,,,,,AT220299-MUFFLER,,,0,,,,,,,,,Use config,Use config,AT220299-MUFFLER,AT220299-MUFFLER,Product Info Column,,438.23,,,JOHN DEERE,AT220299-MUFFLER,,,,,,Enabled,None,,,,,,"Catalog, Search",1,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,AT221696@JOHN DEERE,AT221696@JOHN DEERE,AT221696,JOHN DEERE,JOHN DEERE,JOHN DEERE,,Replacement Parts,,120,AT221696,14795,Default,simple,Default Category,base,,23.47,39.12,,,,,,,AT221696-LATCH,,,0,,,,,,,,,Use config,Use config,AT221696-LATCH,AT221696-LATCH,Product Info Column,,39.12,,,JOHN DEERE,AT221696-LATCH,,,,,,Enabled,None,,,,,,"Catalog, Search",1,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,AT223235@JOHN DEERE,AT223235@JOHN DEERE,AT223235,JOHN DEERE,JOHN DEERE,JOHN DEERE,,Replacement Parts,,120,AT223235,14796,Default,simple,Default Category,base,,70.41,117.35,,,,,,,AT223235-FILTER,,,0,,,,,,,,,Use config,Use config,AT223235-FILTER,AT223235-FILTER,Product Info Column,,117.35,,,JOHN DEERE,AT223235-FILTER,,,,,,Enabled,None,,,,,,"Catalog, Search",1,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,AT22634@JOHN DEERE,AT22634@JOHN DEERE,AT22634,JOHN DEERE,JOHN DEERE,JOHN DEERE,,Replacement Parts,,120,AT22634,14797,Default,simple,Default Category,base,,143.17,238.62,,,,,,,AT22634-DISC,,,0,,,,,,,,,Use config,Use config,AT22634-DISC,AT22634-DISC,Product Info Column,,238.62,,,JOHN DEERE,AT22634-DISC,,,,,,Enabled,None,,,,,,"Catalog, Search",6,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,AT228474@JOHN DEERE,AT228474@JOHN DEERE,AT228474,JOHN DEERE,JOHN DEERE,JOHN DEERE,,Replacement Parts,,120,AT228474,14798,Default,simple,Default Category,base,,70.41,117.35,,,,,,,AT228474-FILTER,,,0,,,,,,,,,Use config,Use config,AT228474-FILTER,AT228474-FILTER,Product Info Column,,117.35,,,JOHN DEERE,AT228474-FILTER,,,,,,Enabled,None,,,,,,"Catalog, Search",1,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,AT23096@JOHN DEERE,AT23096@JOHN DEERE,AT23096,JOHN DEERE,JOHN DEERE,JOHN DEERE,,Replacement Parts,,120,AT23096,14799,Default,simple,Default Category,base,,30,50,,,,,,,AT23096-U JOINT,,,0,,,,,,,,,Use config,Use config,AT23096-U JOINT,AT23096-U JOINT,Product Info Column,,50,,,JOHN DEERE,AT23096-U JOINT,,,,,,Enabled,None,,,,,,"Catalog, Search",6,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,AT23189@JOHN DEERE,AT23189@JOHN DEERE,AT23189,JOHN DEERE,JOHN DEERE,JOHN DEERE,,Replacement Parts,,120,AT23189,14800,Default,simple,Default Category,base,,1.09,1.82,,,,,,,AT23189-BEARING,,,0,,,,,,,,,Use config,Use config,AT23189-BEARING,AT23189-BEARING,Product Info Column,,1.82,,,JOHN DEERE,AT23189-BEARING,,,,,,Enabled,None,,,,,,"Catalog, Search",0,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,AT25144@JOHN DEERE,AT25144@JOHN DEERE,AT25144,JOHN DEERE,JOHN DEERE,JOHN DEERE,,Replacement Parts,,120,AT25144,14801,Default,simple,Default Category,base,,32.29,53.82,,,,,,,AT25144-U JOINT,,,0,,,,,,,,,Use config,Use config,AT25144-U JOINT,AT25144-U JOINT,Product Info Column,,53.82,,,JOHN DEERE,AT25144-U JOINT,,,,,,Enabled,None,,,,,,"Catalog, Search",6,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,AT252597@JOHN DEERE,AT252597@JOHN DEERE,AT252597,JOHN DEERE,JOHN DEERE,JOHN DEERE,,Replacement Parts,,120,AT252597,14802,Default,simple,Default Category,base,,51.65,86.08,,,,,,,AT252597-SWITCH,,,0,,,,,,,,,Use config,Use config,AT252597-SWITCH,AT252597-SWITCH,Product Info Column,,86.08,,,JOHN DEERE,AT252597-SWITCH,,,,,,Enabled,None,,,,,,"Catalog, Search",1,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,AT253861@JOHN DEERE,AT253861@JOHN DEERE,AT253861,JOHN DEERE,JOHN DEERE,JOHN DEERE,,Replacement Parts,,120,AT253861,14803,Default,simple,Default Category,base,,51.96,86.6,,,,,,,AT253861-BEARING,,,0,,,,,,,,,Use config,Use config,AT253861-BEARING,AT253861-BEARING,Product Info Column,,86.6,,,JOHN DEERE,AT253861-BEARING,,,,,,Enabled,None,,,,,,"Catalog, Search",4,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,AT254430@JOHN DEERE,AT254430@JOHN DEERE,AT254430,JOHN DEERE,JOHN DEERE,JOHN DEERE,,Replacement Parts,,120,AT254430,14804,Default,simple,Default Category,base,,25.98,43.3,,,,,,,AT254430-BEARING,,,0,,,,,,,,,Use config,Use config,AT254430-BEARING,AT254430-BEARING,Product Info Column,,43.3,,,JOHN DEERE,AT254430-BEARING,,,,,,Enabled,None,,,,,,"Catalog, Search",1,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,AT254593@JOHN DEERE,AT254593@JOHN DEERE,AT254593,JOHN DEERE,JOHN DEERE,JOHN DEERE,,Replacement Parts,,120,AT254593,14805,Default,simple,Default Category,base,,28.75,47.92,,,,,,,AT254593-GEAR,,,0,,,,,,,,,Use config,Use config,AT254593-GEAR,AT254593-GEAR,Product Info Column,,47.92,,,JOHN DEERE,AT254593-GEAR,,,,,,Enabled,None,,,,,,"Catalog, Search",5,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,AT254660@TIMBERJACK,AT254660@TIMBERJACK,AT254660,TIMBERJACK,TIMBERJACK,TIMBERJACK,,Replacement Parts,,120,AT254660,14806,Default,simple,Default Category,base,,38.7,64.5,,,,,,,AT254660-BEARING,,,0,,,,,,,,,Use config,Use config,AT254660-BEARING,AT254660-BEARING,Product Info Column,,64.5,,,TIMBERJACK,AT254660-BEARING,,,,,,Enabled,None,,,,,,"Catalog, Search",1,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,AT25585@JOHN DEERE,AT25585@JOHN DEERE,AT25585,JOHN DEERE,JOHN DEERE,JOHN DEERE,,Replacement Parts,,120,AT25585,14807,Default,simple,Default Category,base,,11.92,19.87,,,,,,,AT25585-SEAL,,,0,,,,,,,,,Use config,Use config,AT25585-SEAL,AT25585-SEAL,Product Info Column,,19.87,,,JOHN DEERE,AT25585-SEAL,,,,,,Enabled,None,,,,,,"Catalog, Search",0,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,AT25833@JOHN DEERE,AT25833@JOHN DEERE,AT25833,JOHN DEERE,JOHN DEERE,JOHN DEERE,,Replacement Parts,,120,AT25833,14808,Default,simple,Default Category,base,,34.02,56.7,,,,,,,AT25833-BUSHING,,,0,,,,,,,,,Use config,Use config,AT25833-BUSHING,AT25833-BUSHING,Product Info Column,,56.7,,,JOHN DEERE,AT25833-BUSHING,,,,,,Enabled,None,,,,,,"Catalog, Search",1,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,AT258776@JOHN DEERE,AT258776@JOHN DEERE,AT258776,JOHN DEERE,JOHN DEERE,JOHN DEERE,,Replacement Parts,,120,AT258776,14809,Default,simple,Default Category,base,,21.04,35.07,,,,,,,AT258776-BEARING,,,0,,,,,,,,,Use config,Use config,AT258776-BEARING,AT258776-BEARING,Product Info Column,,35.07,,,JOHN DEERE,AT258776-BEARING,,,,,,Enabled,None,,,,,,"Catalog, Search",1,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,AT258777@JOHN DEERE,AT258777@JOHN DEERE,AT258777,JOHN DEERE,JOHN DEERE,JOHN DEERE,,Replacement Parts,,120,AT258777,14810,Default,simple,Default Category,base,,16.96,28.27,,,,,,,AT258777-CUP,,,0,,,,,,,,,Use config,Use config,AT258777-CUP,AT258777-CUP,Product Info Column,,28.27,,,JOHN DEERE,AT258777-CUP,,,,,,Enabled,None,,,,,,"Catalog, Search",1,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,AT259776@JOHN DEERE,AT259776@JOHN DEERE,AT259776,JOHN DEERE,JOHN DEERE,JOHN DEERE,,Replacement Parts,,120,AT259776,14811,Default,simple,Default Category,base,,21.04,35.07,,,,,,,AT259776-BEARING,,,0,,,,,,,,,Use config,Use config,AT259776-BEARING,AT259776-BEARING,Product Info Column,,35.07,,,JOHN DEERE,AT259776-BEARING,,,,,,Enabled,None,,,,,,"Catalog, Search",1,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,AT262129@JOHN DEERE,AT262129@JOHN DEERE,AT262129,JOHN DEERE,JOHN DEERE,JOHN DEERE,,Replacement Parts,,120,AT262129,14812,Default,simple,Default Category,base,,14.14,23.57,,,,,,,AT262129-HOSE,,,0,,,,,,,,,Use config,Use config,AT262129-HOSE,AT262129-HOSE,Product Info Column,,23.57,,,JOHN DEERE,AT262129-HOSE,,,,,,Enabled,None,,,,,,"Catalog, Search",1,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,AT262157@JOHN DEERE,AT262157@JOHN DEERE,AT262157,JOHN DEERE,JOHN DEERE,JOHN DEERE,,Replacement Parts,,120,AT262157,14813,Default,simple,Default Category,base,,183.41,305.68,,,,,,,AT262157-PIN,,,0,,,,,,,,,Use config,Use config,AT262157-PIN,AT262157-PIN,Product Info Column,,305.68,,,JOHN DEERE,AT262157-PIN,,,,,,Enabled,None,,,,,,"Catalog, Search",0,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,AT262158@JOHN DEERE,AT262158@JOHN DEERE,AT262158,JOHN DEERE,JOHN DEERE,JOHN DEERE,,Replacement Parts,,120,AT262158,14814,Default,simple,Default Category,base,, $- , Call For Price ,,,,,,,AT262158-BUSHING,,,0,,,,,,,,,Use config,Use config,AT262158-BUSHING,AT262158-BUSHING,Product Info Column,, Call For Price ,,,JOHN DEERE,AT262158-BUSHING,,,,,,Enabled,None,,,,,,"Catalog, Search",0,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,AT262159@JOHN DEERE,AT262159@JOHN DEERE,AT262159,JOHN DEERE,JOHN DEERE,JOHN DEERE,,Replacement Parts,,120,AT262159,14815,Default,simple,Default Category,base,, $- , Call For Price ,,,,,,,AT262159-BUSHING,,,0,,,,,,,,,Use config,Use config,AT262159-BUSHING,AT262159-BUSHING,Product Info Column,, Call For Price ,,,JOHN DEERE,AT262159-BUSHING,,,,,,Enabled,None,,,,,,"Catalog, Search",0,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,AT26446@JOHN DEERE,AT26446@JOHN DEERE,AT26446,JOHN DEERE,JOHN DEERE,JOHN DEERE,,Replacement Parts,,120,AT26446,14816,Default,simple,Default Category,base,,30.97,51.62,,,,,,,AT26446-U JOINT,,,0,,,,,,,,,Use config,Use config,AT26446-U JOINT,AT26446-U JOINT,Product Info Column,,51.62,,,JOHN DEERE,AT26446-U JOINT,,,,,,Enabled,None,,,,,,"Catalog, Search",5,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,AT27787@JOHN DEERE,AT27787@JOHN DEERE,AT27787,JOHN DEERE,JOHN DEERE,JOHN DEERE,,Replacement Parts,,120,AT27787,14817,Default,simple,Default Category,base,,11.58,19.3,,,,,,,AT27787-U JOINT,,,0,,,,,,,,,Use config,Use config,AT27787-U JOINT,AT27787-U JOINT,Product Info Column,,19.3,,,JOHN DEERE,AT27787-U JOINT,,,,,,Enabled,None,,,,,,"Catalog, Search",3,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,AT28416@JOHN DEERE,AT28416@JOHN DEERE,AT28416,JOHN DEERE,JOHN DEERE,JOHN DEERE,,Replacement Parts,,120,AT28416,14818,Default,simple,Default Category,base,,14.72,24.53,,,,,,,AT28416-BUSHING,,,0,,,,,,,,,Use config,Use config,AT28416-BUSHING,AT28416-BUSHING,Product Info Column,,24.53,,,JOHN DEERE,AT28416-BUSHING,,,,,,Enabled,None,,,,,,"Catalog, Search",1,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,AT29161@JOHN DEERE,AT29161@JOHN DEERE,AT29161,JOHN DEERE,JOHN DEERE,JOHN DEERE,,Replacement Parts,,120,AT29161,14819,Default,simple,Default Category,base,,270.64,451.07,,,,,,,AT29161-PLATE,,,0,,,,,,,,,Use config,Use config,AT29161-PLATE,AT29161-PLATE,Product Info Column,,451.07,,,JOHN DEERE,AT29161-PLATE,,,,,,Enabled,None,,,,,,"Catalog, Search",15,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,AT292368@JOHN DEERE,AT292368@JOHN DEERE,AT292368,JOHN DEERE,JOHN DEERE,JOHN DEERE,,Replacement Parts,,120,AT292368,14820,Default,simple,Default Category,base,,5.98,9.97,,,,,,,AT292368-CLAMP HALF,,,0,,,,,,,,,Use config,Use config,AT292368-CLAMP HALF,AT292368-CLAMP HALF,Product Info Column,,9.97,,,JOHN DEERE,AT292368-CLAMP HALF,,,,,,Enabled,None,,,,,,"Catalog, Search",0,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,AT29593@JOHN DEERE,AT29593@JOHN DEERE,AT29593,JOHN DEERE,JOHN DEERE,JOHN DEERE,,Replacement Parts,,120,AT29593,14821,Default,simple,Default Category,base,,209.66,349.43,,,,,,,AT29593-DISC,,,0,,,,,,,,,Use config,Use config,AT29593-DISC,AT29593-DISC,Product Info Column,,349.43,,,JOHN DEERE,AT29593-DISC,,,,,,Enabled,None,,,,,,"Catalog, Search",14,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
base,AT29611@JOHN DEERE,AT29611@JOHN DEERE,AT29611,JOHN DEERE,JOHN DEERE,JOHN DEERE,,Replacement Parts,,120,AT29611,14822,Default,simple,Default Category,base,,292.96,488.27,,,,,,,AT29611-PRESSURE PLATE,,,0,,,,,,,,,Use config,Use config,AT29611-PRESSURE PLATE,AT29611-PRESSURE PLATE,Product Info Column,,488.27,,,JOHN DEERE,AT29611-PRESSURE PLATE,,,,,,Enabled,None,,,,,,"Catalog, Search",26,5,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,
